geoid,geoid20,year,pantry_count
1400000US06037209520,6037209520,2020,0
1400000US06037209810,6037209810,2020,0
1400000US06037209820,6037209820,2020,0
1400000US06037210010,6037210010,2020,0
1400000US06037211000,6037211000,2020,0
1400000US06037211121,6037211121,2020,0
1400000US06037211123,6037211123,2020,0
1400000US06037211201,6037211201,2020,0
1400000US06037211202,6037211202,2020,0
1400000US06037211310,6037211310,2020,0
1400000US06037211320,6037211320,2020,0
1400000US06037211410,6037211410,2020,0
1400000US06037211420,6037211420,2020,0
1400000US06037211500,6037211500,2020,0
1400000US06037211701,6037211701,2020,0
1400000US06037211703,6037211703,2020,0
1400000US06037211803,6037211803,2020,0
1400000US06037211910,6037211910,2020,0
1400000US06037211921,6037211921,2020,0
1400000US06037211922,6037211922,2020,0
1400000US06037212101,6037212101,2020,0
1400000US06037212102,6037212102,2020,0
1400000US06037212203,6037212203,2020,0
1400000US06037212304,6037212304,2020,0
1400000US06037212305,6037212305,2020,0
1400000US06037212306,6037212306,2020,0
1400000US06037212410,6037212410,2020,0
1400000US06037212420,6037212420,2020,0
1400000US06037212501,6037212501,2020,0
1400000US06037212502,6037212502,2020,0
1400000US06037212610,6037212610,2020,0
1400000US06037212620,6037212620,2020,0
1400000US06037212701,6037212701,2020,0
1400000US06037212702,6037212702,2020,0
1400000US06037212800,6037212800,2020,0
1400000US06037212900,6037212900,2020,0
1400000US06037213100,6037213100,2020,0
1400000US06037213201,6037213201,2020,0
1400000US06037213202,6037213202,2020,0
1400000US06037213320,6037213320,2020,0
1400000US06037213401,6037213401,2020,0
1400000US06037213402,6037213402,2020,0
1400000US06037214000,6037214000,2020,0
1400000US06037214100,6037214100,2020,0
1400000US06037214400,6037214400,2020,0
1400000US06037214501,6037214501,2020,0
1400000US06037214503,6037214503,2020,0
1400000US06037214504,6037214504,2020,0
1400000US06037214505,6037214505,2020,0
1400000US06037214600,6037214600,2020,0
1400000US06037214700,6037214700,2020,0
1400000US06037214800,6037214800,2020,0
1400000US06037214902,6037214902,2020,0
1400000US06037214903,6037214903,2020,0
1400000US06037214904,6037214904,2020,0
1400000US06037215101,6037215101,2020,0
1400000US06037215102,6037215102,2020,0
1400000US06037216100,6037216100,2020,0
1400000US06037216201,6037216201,2020,0
1400000US06037216202,6037216202,2020,0
1400000US06037216301,6037216301,2020,0
1400000US06037216302,6037216302,2020,0
1400000US06037216401,6037216401,2020,0
1400000US06037216402,6037216402,2020,0
1400000US06037216700,6037216700,2020,0
1400000US06037216800,6037216800,2020,0
1400000US06037216901,6037216901,2020,0
1400000US06037216902,6037216902,2020,0
1400000US06037217002,6037217002,2020,0
1400000US06037217101,6037217101,2020,0
1400000US06037217102,6037217102,2020,0
1400000US06037217200,6037217200,2020,0
1400000US06037218110,6037218110,2020,0
1400000US06037218210,6037218210,2020,0
1400000US06037218220,6037218220,2020,0
1400000US06037218400,6037218400,2020,0
1400000US06037218500,6037218500,2020,0
1400000US06037218600,6037218600,2020,0
1400000US06037218701,6037218701,2020,0
1400000US06037218702,6037218702,2020,0
1400000US06037218800,6037218800,2020,0
1400000US06037218900,6037218900,2020,0
1400000US06037219010,6037219010,2020,0
1400000US06037219020,6037219020,2020,0
1400000US06037219300,6037219300,2020,0
1400000US06037219500,6037219500,2020,0
1400000US06037219700,6037219700,2020,0
1400000US06037219800,6037219800,2020,0
1400000US06037219901,6037219901,2020,0
1400000US06037219902,6037219902,2020,0
1400000US06037220100,6037220100,2020,0
1400000US06037221110,6037221110,2020,0
1400000US06037221120,6037221120,2020,0
1400000US06037221210,6037221210,2020,0
1400000US06037221220,6037221220,2020,0
1400000US06037221302,6037221302,2020,0
1400000US06037221303,6037221303,2020,0
1400000US06037221304,6037221304,2020,0
1400000US06037221401,6037221401,2020,0
1400000US06037221500,6037221500,2020,0
1400000US06037221601,6037221601,2020,0
1400000US06037221602,6037221602,2020,0
1400000US06037221710,6037221710,2020,0
1400000US06037221810,6037221810,2020,0
1400000US06037221820,6037221820,2020,0
1400000US06037221900,6037221900,2020,0
1400000US06037222001,6037222001,2020,0
1400000US06037222100,6037222100,2020,0
1400000US06037222200,6037222200,2020,0
1400000US06037222500,6037222500,2020,0
1400000US06037222600,6037222600,2020,0
1400000US06037222700,6037222700,2020,0
1400000US06037224010,6037224010,2020,0
1400000US06037224200,6037224200,2020,0
1400000US06037224310,6037224310,2020,0
1400000US06037224410,6037224410,2020,0
1400000US06037224420,6037224420,2020,0
1400000US06037224600,6037224600,2020,0
1400000US06037224701,6037224701,2020,0
1400000US06037226002,6037226002,2020,0
1400000US06037226410,6037226410,2020,0
1400000US06037226420,6037226420,2020,0
1400000US06037226701,6037226701,2020,0
1400000US06037227010,6037227010,2020,0
1400000US06037227020,6037227020,2020,0
1400000US06037228210,6037228210,2020,0
1400000US06037228220,6037228220,2020,0
1400000US06037228310,6037228310,2020,0
1400000US06037228320,6037228320,2020,0
1400000US06037228410,6037228410,2020,0
1400000US06037228420,6037228420,2020,0
1400000US06037228500,6037228500,2020,0
1400000US06037228600,6037228600,2020,0
1400000US06037228710,6037228710,2020,0
1400000US06037228720,6037228720,2020,0
1400000US06037228800,6037228800,2020,0
1400000US06037228900,6037228900,2020,0
1400000US06037229100,6037229100,2020,0
1400000US06037229200,6037229200,2020,0
1400000US06037229300,6037229300,2020,0
1400000US06037229410,6037229410,2020,0
1400000US06037229420,6037229420,2020,0
1400000US06037231100,6037231100,2020,0
1400000US06037231210,6037231210,2020,0
1400000US06037231220,6037231220,2020,0
1400000US06037231301,6037231301,2020,0
1400000US06037231302,6037231302,2020,0
1400000US06037231400,6037231400,2020,0
1400000US06037231500,6037231500,2020,0
1400000US06037231601,6037231601,2020,0
1400000US06037231602,6037231602,2020,0
1400000US06037231603,6037231603,2020,0
1400000US06037231710,6037231710,2020,0
1400000US06037231720,6037231720,2020,0
1400000US06037231800,6037231800,2020,0
1400000US06037231901,6037231901,2020,0
1400000US06037231902,6037231902,2020,0
1400000US06037232110,6037232110,2020,0
1400000US06037232120,6037232120,2020,0
1400000US06037232200,6037232200,2020,0
1400000US06037232401,6037232401,2020,0
1400000US06037232402,6037232402,2020,0
1400000US06037232500,6037232500,2020,0
1400000US06037232601,6037232601,2020,0
1400000US06037232602,6037232602,2020,0
1400000US06037232701,6037232701,2020,0
1400000US06037232702,6037232702,2020,0
1400000US06037232800,6037232800,2020,0
1400000US06037234001,6037234001,2020,0
1400000US06037234002,6037234002,2020,0
1400000US06037234200,6037234200,2020,0
1400000US06037234301,6037234301,2020,0
1400000US06037234302,6037234302,2020,0
1400000US06037234501,6037234501,2020,0
1400000US06037234502,6037234502,2020,0
1400000US06037234600,6037234600,2020,0
1400000US06037234800,6037234800,2020,0
1400000US06037234901,6037234901,2020,0
1400000US06037234902,6037234902,2020,0
1400000US06037235100,6037235100,2020,0
1400000US06037235201,6037235201,2020,0
1400000US06037235202,6037235202,2020,0
1400000US06037236001,6037236001,2020,0
1400000US06037236101,6037236101,2020,0
1400000US06037236102,6037236102,2020,0
1400000US06037236203,6037236203,2020,0
1400000US06037236204,6037236204,2020,0
1400000US06037236205,6037236205,2020,0
1400000US06037236206,6037236206,2020,0
1400000US06037236400,6037236400,2020,0
1400000US06037237101,6037237101,2020,0
1400000US06037237102,6037237102,2020,0
1400000US06037237201,6037237201,2020,0
1400000US06037237202,6037237202,2020,0
1400000US06037237300,6037237300,2020,0
1400000US06037237401,6037237401,2020,0
1400000US06037237402,6037237402,2020,0
1400000US06037237500,6037237500,2020,0
1400000US06037237600,6037237600,2020,0
1400000US06037237710,6037237710,2020,0
1400000US06037237720,6037237720,2020,0
1400000US06037237800,6037237800,2020,0
1400000US06037237900,6037237900,2020,0
1400000US06037238000,6037238000,2020,0
1400000US06037238200,6037238200,2020,0
1400000US06037238310,6037238310,2020,0
1400000US06037238320,6037238320,2020,0
1400000US06037238400,6037238400,2020,0
1400000US06037239201,6037239201,2020,0
1400000US06037239202,6037239202,2020,0
1400000US06037239310,6037239310,2020,0
1400000US06037239320,6037239320,2020,0
1400000US06037239330,6037239330,2020,0
1400000US06037239501,6037239501,2020,0
1400000US06037239601,6037239601,2020,0
1400000US06037239602,6037239602,2020,0
1400000US06037239701,6037239701,2020,0
1400000US06037239702,6037239702,2020,0
1400000US06037239801,6037239801,2020,0
1400000US06037239802,6037239802,2020,0
1400000US06037240010,6037240010,2020,0
1400000US06037240020,6037240020,2020,0
1400000US06037240301,6037240301,2020,0
1400000US06037240302,6037240302,2020,0
1400000US06037240401,6037240401,2020,0
1400000US06037240402,6037240402,2020,0
1400000US06037240500,6037240500,2020,0
1400000US06037240600,6037240600,2020,0
1400000US06037240700,6037240700,2020,0
1400000US06037240800,6037240800,2020,0
1400000US06037240901,6037240901,2020,0
1400000US06037240902,6037240902,2020,0
1400000US06037241001,6037241001,2020,0
1400000US06037241002,6037241002,2020,0
1400000US06037241110,6037241110,2020,0
1400000US06037241120,6037241120,2020,0
1400000US06037241201,6037241201,2020,0
1400000US06037241202,6037241202,2020,0
1400000US06037241300,6037241300,2020,0
1400000US06037241400,6037241400,2020,0
1400000US06037242000,6037242000,2020,0
1400000US06037242100,6037242100,2020,0
1400000US06037242201,6037242201,2020,0
1400000US06037242202,6037242202,2020,0
1400000US06037242600,6037242600,2020,0
1400000US06037242700,6037242700,2020,0
1400000US06037243001,6037243001,2020,0
1400000US06037243002,6037243002,2020,0
1400000US06037243100,6037243100,2020,0
1400000US06037261102,6037261102,2020,0
1400000US06037261103,6037261103,2020,0
1400000US06037261104,6037261104,2020,0
1400000US06037261200,6037261200,2020,0
1400000US06037262100,6037262100,2020,0
1400000US06037262200,6037262200,2020,0
1400000US06037262301,6037262301,2020,0
1400000US06037262302,6037262302,2020,0
1400000US06037262303,6037262303,2020,0
1400000US06037262400,6037262400,2020,0
1400000US06037262501,6037262501,2020,0
1400000US06037262601,6037262601,2020,0
1400000US06037262604,6037262604,2020,0
1400000US06037262704,6037262704,2020,0
1400000US06037262706,6037262706,2020,0
1400000US06037262802,6037262802,2020,0
1400000US06037264000,6037264000,2020,0
1400000US06037264102,6037264102,2020,0
1400000US06037264103,6037264103,2020,0
1400000US06037264303,6037264303,2020,0
1400000US06037264304,6037264304,2020,0
1400000US06037264305,6037264305,2020,0
1400000US06037264306,6037264306,2020,0
1400000US06037265100,6037265100,2020,0
1400000US06037265201,6037265201,2020,0
1400000US06037265203,6037265203,2020,0
1400000US06037265204,6037265204,2020,0
1400000US06037265301,6037265301,2020,0
1400000US06037265303,6037265303,2020,0
1400000US06037265304,6037265304,2020,0
1400000US06037265306,6037265306,2020,0
1400000US06037265307,6037265307,2020,0
1400000US06037265410,6037265410,2020,0
1400000US06037265420,6037265420,2020,0
1400000US06037265521,6037265521,2020,0
1400000US06037265522,6037265522,2020,0
1400000US06037265523,6037265523,2020,0
1400000US06037265524,6037265524,2020,0
1400000US06037265601,6037265601,2020,0
1400000US06037265602,6037265602,2020,0
1400000US06037265701,6037265701,2020,0
1400000US06037265702,6037265702,2020,0
1400000US06037267101,6037267101,2020,0
1400000US06037267102,6037267102,2020,0
1400000US06037267201,6037267201,2020,0
1400000US06037267202,6037267202,2020,0
1400000US06037267300,6037267300,2020,0
1400000US06037267403,6037267403,2020,0
1400000US06037267404,6037267404,2020,0
1400000US06037267405,6037267405,2020,0
1400000US06037267406,6037267406,2020,0
1400000US06037267502,6037267502,2020,0
1400000US06037267503,6037267503,2020,0
1400000US06037267504,6037267504,2020,0
1400000US06037267600,6037267600,2020,0
1400000US06037267700,6037267700,2020,0
1400000US06037267800,6037267800,2020,0
1400000US06037267901,6037267901,2020,0
1400000US06037267902,6037267902,2020,0
1400000US06037269000,6037269000,2020,0
1400000US06037269100,6037269100,2020,0
1400000US06037269300,6037269300,2020,0
1400000US06037269500,6037269500,2020,0
1400000US06037269601,6037269601,2020,0
1400000US06037269602,6037269602,2020,0
1400000US06037269700,6037269700,2020,0
1400000US06037269800,6037269800,2020,0
1400000US06037269903,6037269903,2020,0
1400000US06037269905,6037269905,2020,0
1400000US06037269906,6037269906,2020,0
1400000US06037269907,6037269907,2020,0
1400000US06037269908,6037269908,2020,0
1400000US06037269909,6037269909,2020,0
1400000US06037270101,6037270101,2020,0
1400000US06037270102,6037270102,2020,0
1400000US06037270200,6037270200,2020,0
1400000US06037270300,6037270300,2020,0
1400000US06037271100,6037271100,2020,0
1400000US06037271200,6037271200,2020,0
1400000US06037271300,6037271300,2020,0
1400000US06037271400,6037271400,2020,0
1400000US06037271500,6037271500,2020,0
1400000US06037271600,6037271600,2020,0
1400000US06037271702,6037271702,2020,0
1400000US06037271703,6037271703,2020,0
1400000US06037271704,6037271704,2020,0
1400000US06037271801,6037271801,2020,0
1400000US06037271803,6037271803,2020,0
1400000US06037271804,6037271804,2020,0
1400000US06037271901,6037271901,2020,0
1400000US06037271902,6037271902,2020,0
1400000US06037272100,6037272100,2020,0
1400000US06037272201,6037272201,2020,0
1400000US06037272202,6037272202,2020,0
1400000US06037272301,6037272301,2020,0
1400000US06037272302,6037272302,2020,0
1400000US06037273100,6037273100,2020,0
1400000US06037273200,6037273200,2020,0
1400000US06037273403,6037273403,2020,0
1400000US06037273404,6037273404,2020,0
1400000US06037273502,6037273502,2020,0
1400000US06037273600,6037273600,2020,0
1400000US06037273700,6037273700,2020,0
1400000US06037273800,6037273800,2020,0
1400000US06037273902,6037273902,2020,0
1400000US06037274100,6037274100,2020,0
1400000US06037274202,6037274202,2020,0
1400000US06037275101,6037275101,2020,0
1400000US06037275102,6037275102,2020,0
1400000US06037275311,6037275311,2020,0
1400000US06037275312,6037275312,2020,0
1400000US06037275313,6037275313,2020,0
1400000US06037275400,6037275400,2020,0
1400000US06037275500,6037275500,2020,0
1400000US06037275603,6037275603,2020,0
1400000US06037275604,6037275604,2020,0
1400000US06037275605,6037275605,2020,0
1400000US06037276000,6037276000,2020,0
1400000US06037276101,6037276101,2020,0
1400000US06037276102,6037276102,2020,0
1400000US06037276400,6037276400,2020,0
1400000US06037276500,6037276500,2020,0
1400000US06037276601,6037276601,2020,0
1400000US06037276605,6037276605,2020,0
1400000US06037276606,6037276606,2020,0
1400000US06037276607,6037276607,2020,0
1400000US06037276608,6037276608,2020,0
1400000US06037277000,6037277000,2020,0
1400000US06037277100,6037277100,2020,0
1400000US06037277200,6037277200,2020,0
1400000US06037277400,6037277400,2020,0
1400000US06037278001,6037278001,2020,0
1400000US06037278102,6037278102,2020,0
1400000US06037291110,6037291110,2020,0
1400000US06037291120,6037291120,2020,0
1400000US06037291130,6037291130,2020,0
1400000US06037291210,6037291210,2020,0
1400000US06037291220,6037291220,2020,0
1400000US06037291300,6037291300,2020,0
1400000US06037292001,6037292001,2020,0
1400000US06037292002,6037292002,2020,0
1400000US06037293203,6037293203,2020,0
1400000US06037293204,6037293204,2020,0
1400000US06037293205,6037293205,2020,0
1400000US06037293206,6037293206,2020,0
1400000US06037293301,6037293301,2020,0
1400000US06037293302,6037293302,2020,0
1400000US06037293304,6037293304,2020,0
1400000US06037293306,6037293306,2020,0
1400000US06037293307,6037293307,2020,0
1400000US06037294110,6037294110,2020,0
1400000US06037294120,6037294120,2020,0
1400000US06037294200,6037294200,2020,0
1400000US06037294301,6037294301,2020,0
1400000US06037294302,6037294302,2020,0
1400000US06037294410,6037294410,2020,0
1400000US06037294421,6037294421,2020,0
1400000US06037294510,6037294510,2020,0
1400000US06037294520,6037294520,2020,0
1400000US06037294610,6037294610,2020,0
1400000US06037294620,6037294620,2020,0
1400000US06037294701,6037294701,2020,0
1400000US06037294810,6037294810,2020,0
1400000US06037294820,6037294820,2020,0
1400000US06037294830,6037294830,2020,0
1400000US06037294900,6037294900,2020,0
1400000US06037295103,6037295103,2020,0
1400000US06037296210,6037296210,2020,0
1400000US06037296220,6037296220,2020,0
1400000US06037296300,6037296300,2020,0
1400000US06037296401,6037296401,2020,0
1400000US06037296402,6037296402,2020,0
1400000US06037296500,6037296500,2020,0
1400000US06037296901,6037296901,2020,0
1400000US06037296902,6037296902,2020,0
1400000US06037297001,6037297001,2020,0
1400000US06037297002,6037297002,2020,0
1400000US06037297110,6037297110,2020,0
1400000US06037297120,6037297120,2020,0
1400000US06037297201,6037297201,2020,0
1400000US06037297202,6037297202,2020,0
1400000US06037297300,6037297300,2020,0
1400000US06037297400,6037297400,2020,0
1400000US06037297501,6037297501,2020,0
1400000US06037297502,6037297502,2020,0
1400000US06037297601,6037297601,2020,0
1400000US06037297602,6037297602,2020,0
1400000US06037300100,6037300100,2020,0
1400000US06037300200,6037300200,2020,0
1400000US06037300301,6037300301,2020,0
1400000US06037300400,6037300400,2020,0
1400000US06037300501,6037300501,2020,0
1400000US06037300503,6037300503,2020,0
1400000US06037300601,6037300601,2020,0
1400000US06037300602,6037300602,2020,0
1400000US06037300701,6037300701,2020,0
1400000US06037300702,6037300702,2020,0
1400000US06037300800,6037300800,2020,0
1400000US06037300901,6037300901,2020,0
1400000US06037300902,6037300902,2020,0
1400000US06037301000,6037301000,2020,0
1400000US06037301100,6037301100,2020,0
1400000US06037301203,6037301203,2020,0
1400000US06037301204,6037301204,2020,0
1400000US06037301205,6037301205,2020,0
1400000US06037301206,6037301206,2020,0
1400000US06037301300,6037301300,2020,0
1400000US06037301400,6037301400,2020,0
1400000US06037301501,6037301501,2020,0
1400000US06037301502,6037301502,2020,0
1400000US06037301601,6037301601,2020,0
1400000US06037301602,6037301602,2020,0
1400000US06037301701,6037301701,2020,0
1400000US06037301702,6037301702,2020,0
1400000US06037301801,6037301801,2020,0
1400000US06037301802,6037301802,2020,0
1400000US06037301901,6037301901,2020,0
1400000US06037301902,6037301902,2020,0
1400000US06037302002,6037302002,2020,0
1400000US06037302003,6037302003,2020,0
1400000US06037302004,6037302004,2020,0
1400000US06037302102,6037302102,2020,0
1400000US06037302103,6037302103,2020,0
1400000US06037302104,6037302104,2020,0
1400000US06037302201,6037302201,2020,0
1400000US06037302202,6037302202,2020,0
1400000US06037302301,6037302301,2020,0
1400000US06037302302,6037302302,2020,0
1400000US06037302503,6037302503,2020,0
1400000US06037302504,6037302504,2020,0
1400000US06037302505,6037302505,2020,0
1400000US06037302506,6037302506,2020,0
1400000US06037310100,6037310100,2020,0
1400000US06037310201,6037310201,2020,0
1400000US06037310202,6037310202,2020,0
1400000US06037310300,6037310300,2020,0
1400000US06037310400,6037310400,2020,0
1400000US06037310501,6037310501,2020,0
1400000US06037310601,6037310601,2020,0
1400000US06037310602,6037310602,2020,0
1400000US06037310701,6037310701,2020,0
1400000US06037310703,6037310703,2020,0
1400000US06037310704,6037310704,2020,0
1400000US06037310705,6037310705,2020,0
1400000US06037310800,6037310800,2020,0
1400000US06037310900,6037310900,2020,0
1400000US06037311000,6037311000,2020,0
1400000US06037311100,6037311100,2020,0
1400000US06037311200,6037311200,2020,0
1400000US06037311300,6037311300,2020,0
1400000US06037311400,6037311400,2020,0
1400000US06037311500,6037311500,2020,0
1400000US06037311601,6037311601,2020,0
1400000US06037311602,6037311602,2020,0
1400000US06037311700,6037311700,2020,0
1400000US06037311801,6037311801,2020,0
1400000US06037311802,6037311802,2020,0
1400000US06037320101,6037320101,2020,0
1400000US06037320102,6037320102,2020,0
1400000US06037320201,6037320201,2020,0
1400000US06037320202,6037320202,2020,0
1400000US06037400205,6037400205,2020,0
1400000US06037400206,6037400206,2020,0
1400000US06037400207,6037400207,2020,0
1400000US06037400208,6037400208,2020,0
1400000US06037400209,6037400209,2020,0
1400000US06037400304,6037400304,2020,0
1400000US06037400402,6037400402,2020,0
1400000US06037400403,6037400403,2020,0
1400000US06037400404,6037400404,2020,0
1400000US06037400501,6037400501,2020,0
1400000US06037400602,6037400602,2020,0
1400000US06037400603,6037400603,2020,0
1400000US06037400801,6037400801,2020,0
1400000US06037401001,6037401001,2020,0
1400000US06037401002,6037401002,2020,0
1400000US06037401101,6037401101,2020,0
1400000US06037401102,6037401102,2020,0
1400000US06037401201,6037401201,2020,0
1400000US06037401202,6037401202,2020,0
1400000US06037401303,6037401303,2020,0
1400000US06037401304,6037401304,2020,0
1400000US06037401311,6037401311,2020,0
1400000US06037401312,6037401312,2020,0
1400000US06037401601,6037401601,2020,0
1400000US06037401602,6037401602,2020,0
1400000US06037401705,6037401705,2020,0
1400000US06037401706,6037401706,2020,0
1400000US06037401707,6037401707,2020,0
1400000US06037401801,6037401801,2020,0
1400000US06037401802,6037401802,2020,0
1400000US06037401901,6037401901,2020,0
1400000US06037401902,6037401902,2020,0
1400000US06037402001,6037402001,2020,0
1400000US06037402002,6037402002,2020,0
1400000US06037402101,6037402101,2020,0
1400000US06037402301,6037402301,2020,0
1400000US06037402303,6037402303,2020,0
1400000US06037402304,6037402304,2020,0
1400000US06037402403,6037402403,2020,0
1400000US06037402404,6037402404,2020,0
1400000US06037402405,6037402405,2020,0
1400000US06037402406,6037402406,2020,0
1400000US06037402501,6037402501,2020,0
1400000US06037402503,6037402503,2020,0
1400000US06037402504,6037402504,2020,0
1400000US06037402601,6037402601,2020,0
1400000US06037402602,6037402602,2020,0
1400000US06037402703,6037402703,2020,0
1400000US06037402705,6037402705,2020,0
1400000US06037402706,6037402706,2020,0
1400000US06037402801,6037402801,2020,0
1400000US06037402803,6037402803,2020,0
1400000US06037402804,6037402804,2020,0
1400000US06037402902,6037402902,2020,0
1400000US06037402903,6037402903,2020,0
1400000US06037402904,6037402904,2020,0
1400000US06037403000,6037403000,2020,0
1400000US06037403305,6037403305,2020,0
1400000US06037403316,6037403316,2020,0
1400000US06037403317,6037403317,2020,0
1400000US06037403318,6037403318,2020,0
1400000US06037403319,6037403319,2020,0
1400000US06037403320,6037403320,2020,0
1400000US06037403321,6037403321,2020,0
1400000US06037403323,6037403323,2020,0
1400000US06037403324,6037403324,2020,0
1400000US06037403325,6037403325,2020,0
1400000US06037403326,6037403326,2020,0
1400000US06037403327,6037403327,2020,0
1400000US06037403328,6037403328,2020,0
1400000US06037403401,6037403401,2020,0
1400000US06037403402,6037403402,2020,0
1400000US06037403403,6037403403,2020,0
1400000US06037403404,6037403404,2020,0
1400000US06037403407,6037403407,2020,0
1400000US06037403408,6037403408,2020,0
1400000US06037403409,6037403409,2020,0
1400000US06037403500,6037403500,2020,0
1400000US06037403601,6037403601,2020,0
1400000US06037403702,6037403702,2020,0
1400000US06037403703,6037403703,2020,0
1400000US06037403721,6037403721,2020,0
1400000US06037403722,6037403722,2020,0
1400000US06037403801,6037403801,2020,0
1400000US06037403802,6037403802,2020,0
1400000US06037403901,6037403901,2020,0
1400000US06037403902,6037403902,2020,0
1400000US06037404000,6037404000,2020,0
1400000US06037404100,6037404100,2020,0
1400000US06037404201,6037404201,2020,0
1400000US06037404203,6037404203,2020,0
1400000US06037404301,6037404301,2020,0
1400000US06037404302,6037404302,2020,0
1400000US06037404401,6037404401,2020,0
1400000US06037404402,6037404402,2020,0
1400000US06037404501,6037404501,2020,0
1400000US06037404503,6037404503,2020,0
1400000US06037404504,6037404504,2020,0
1400000US06037404702,6037404702,2020,0
1400000US06037404703,6037404703,2020,0
1400000US06037404805,6037404805,2020,0
1400000US06037404806,6037404806,2020,0
1400000US06037404901,6037404901,2020,0
1400000US06037404902,6037404902,2020,0
1400000US06037404903,6037404903,2020,0
1400000US06037405001,6037405001,2020,0
1400000US06037405002,6037405002,2020,0
1400000US06037405101,6037405101,2020,0
1400000US06037405201,6037405201,2020,0
1400000US06037405202,6037405202,2020,0
1400000US06037405203,6037405203,2020,0
1400000US06037405301,6037405301,2020,0
1400000US06037405302,6037405302,2020,0
1400000US06037405400,6037405400,2020,0
1400000US06037405500,6037405500,2020,0
1400000US06037405600,6037405600,2020,0
1400000US06037405701,6037405701,2020,0
1400000US06037405702,6037405702,2020,0
1400000US06037405800,6037405800,2020,0
1400000US06037405900,6037405900,2020,0
1400000US06037406101,6037406101,2020,0
1400000US06037406103,6037406103,2020,0
1400000US06037406201,6037406201,2020,0
1400000US06037406300,6037406300,2020,0
1400000US06037406413,6037406413,2020,0
1400000US06037406500,6037406500,2020,0
1400000US06037406601,6037406601,2020,0
1400000US06037406602,6037406602,2020,0
1400000US06037406701,6037406701,2020,0
1400000US06037406702,6037406702,2020,0
1400000US06037406801,6037406801,2020,0
1400000US06037406903,6037406903,2020,0
1400000US06037407001,6037407001,2020,0
1400000US06037407002,6037407002,2020,0
1400000US06037407101,6037407101,2020,0
1400000US06037407102,6037407102,2020,0
1400000US06037407201,6037407201,2020,0
1400000US06037407202,6037407202,2020,0
1400000US06037407301,6037407301,2020,0
1400000US06037407302,6037407302,2020,0
1400000US06037407400,6037407400,2020,0
1400000US06037407501,6037407501,2020,0
1400000US06037407502,6037407502,2020,0
1400000US06037407601,6037407601,2020,0
1400000US06037407602,6037407602,2020,0
1400000US06037407701,6037407701,2020,0
1400000US06037407702,6037407702,2020,0
1400000US06037407801,6037407801,2020,0
1400000US06037407802,6037407802,2020,0
1400000US06037407901,6037407901,2020,0
1400000US06037407902,6037407902,2020,0
1400000US06037408003,6037408003,2020,0
1400000US06037408004,6037408004,2020,0
1400000US06037408005,6037408005,2020,0
1400000US06037408006,6037408006,2020,0
1400000US06037408133,6037408133,2020,0
1400000US06037408134,6037408134,2020,0
1400000US06037408135,6037408135,2020,0
1400000US06037408136,6037408136,2020,0
1400000US06037408137,6037408137,2020,0
1400000US06037408138,6037408138,2020,0
1400000US06037408139,6037408139,2020,0
1400000US06037408140,6037408140,2020,0
1400000US06037408141,6037408141,2020,0
1400000US06037408212,6037408212,2020,0
1400000US06037408213,6037408213,2020,0
1400000US06037408301,6037408301,2020,0
1400000US06037408302,6037408302,2020,0
1400000US06037408303,6037408303,2020,0
1400000US06037408401,6037408401,2020,0
1400000US06037408503,6037408503,2020,0
1400000US06037408504,6037408504,2020,0
1400000US06037408505,6037408505,2020,0
1400000US06037408623,6037408623,2020,0
1400000US06037408624,6037408624,2020,0
1400000US06037408625,6037408625,2020,0
1400000US06037408626,6037408626,2020,0
1400000US06037408627,6037408627,2020,0
1400000US06037408628,6037408628,2020,0
1400000US06037408629,6037408629,2020,0
1400000US06037408631,6037408631,2020,0
1400000US06037408703,6037408703,2020,0
1400000US06037408705,6037408705,2020,0
1400000US06037408707,6037408707,2020,0
1400000US06037408722,6037408722,2020,0
1400000US06037408724,6037408724,2020,0
1400000US06037408725,6037408725,2020,0
1400000US06037408800,6037408800,2020,0
1400000US06037408900,6037408900,2020,0
1400000US06037409000,6037409000,2020,0
1400000US06037409100,6037409100,2020,0
1400000US06037430003,6037430003,2020,0
1400000US06037430004,6037430004,2020,0
1400000US06037430005,6037430005,2020,0
1400000US06037430101,6037430101,2020,0
1400000US06037430102,6037430102,2020,0
1400000US06037430200,6037430200,2020,0
1400000US06037430301,6037430301,2020,0
1400000US06037430302,6037430302,2020,0
1400000US06037430400,6037430400,2020,0
1400000US06037430501,6037430501,2020,0
1400000US06037430502,6037430502,2020,0
1400000US06037430600,6037430600,2020,0
1400000US06037430701,6037430701,2020,0
1400000US06037430721,6037430721,2020,0
1400000US06037430723,6037430723,2020,0
1400000US06037430724,6037430724,2020,0
1400000US06037430801,6037430801,2020,0
1400000US06037430802,6037430802,2020,0
1400000US06037430803,6037430803,2020,0
1400000US06037430902,6037430902,2020,0
1400000US06037431002,6037431002,2020,0
1400000US06037431003,6037431003,2020,0
1400000US06037431004,6037431004,2020,0
1400000US06037431100,6037431100,2020,0
1400000US06037431200,6037431200,2020,0
1400000US06037431300,6037431300,2020,0
1400000US06037431400,6037431400,2020,0
1400000US06037431501,6037431501,2020,0
1400000US06037431502,6037431502,2020,0
1400000US06037431600,6037431600,2020,0
1400000US06037431701,6037431701,2020,0
1400000US06037431800,6037431800,2020,0
1400000US06037431900,6037431900,2020,0
1400000US06037432001,6037432001,2020,0
